0.00000000E+0	6.93364925E-8	1.23465209E-7	4.35221708E-3	1.53358551E-4
5.00000000E-1	4.33251193E-9	2.51833498E-7	1.34054940E-4	3.12807315E-4
1.00000000E+0	7.36293860E-9	1.88414577E-7	8.44041300E-5	2.34033432E-4
1.50000000E+0	7.70279248E-9	1.65628596E-7	6.67087938E-5	2.05730519E-4
2.00000000E+0	4.48682423E-9	2.11341979E-7	5.37317695E-5	2.62512006E-4
2.50000000E+0	4.78681743E-9	1.15151676E-7	4.57556251E-5	1.43032150E-4
3.00000000E+0	5.91602724E-9	1.03397507E-7	2.80232390E-5	1.28432066E-4
3.50000000E+0	3.80613012E-9	1.28473601E-7	3.24021650E-5	1.59579573E-4
4.00000000E+0	5.25798248E-9	1.21069458E-7	2.50175956E-5	1.50382742E-4
4.50000000E+0	5.20718919E-9	9.03939726E-8	1.85692370E-5	1.12280122E-4
5.00000000E+0	3.43993027E-3	2.76939562E-6	1.59708744E-5	3.43992047E-3
5.50000000E+0	4.82376080E-9	1.08751648E-7	1.21650326E-5	1.35082549E-4
6.00000000E+0	4.66591983E-9	8.11862630E-8	1.18105864E-5	1.00843045E-4
6.50000000E+0	4.15051794E-9	1.11734753E-7	1.05575278E-5	1.38787922E-4
7.00000000E+0	4.93718342E-9	7.89081344E-8	1.06988331E-5	9.80133373E-5
7.50000000E+0	4.31015526E-9	8.87226534E-8	8.92838217E-6	1.10204143E-4
8.00000000E+0	5.49450579E-9	6.35281427E-8	7.86097571E-6	7.89095487E-5
8.50000000E+0	6.19981756E-9	8.30077174E-8	7.39843677E-6	1.03105510E-4
9.00000000E+0	4.95586105E-9	5.94216479E-8	6.74194794E-6	7.38087912E-5
9.50000000E+0	5.14631613E-9	7.07554547E-8	6.05082654E-6	8.78867343E-5
1.00000000E+1	4.25724046E-8	7.99170735E-8	6.92853409E-6	9.92665603E-5
1.05000000E+1	5.10598108E-9	5.93423605E-8	6.46364937E-6	7.37103068E-5
1.10000000E+1	7.01733773E-9	5.26647363E-8	6.11678868E-6	6.54158991E-5
1.15000000E+1	5.93832759E-9	7.91228725E-8	5.09276339E-6	9.82800677E-5
1.20000000E+1	4.39081262E-9	5.37503649E-8	4.95219780E-6	6.67643796E-5
1.25000000E+1	4.19734000E-9	5.91626538E-8	4.96142581E-6	7.34870895E-5
1.30000000E+1	4.35065150E-9	6.19238171E-8	4.83903371E-6	7.69167845E-5
1.35000000E+1	4.39216887E-9	6.14083716E-8	4.55853548E-6	7.62765396E-5
1.40000000E+1	6.14492328E-9	7.21883319E-8	4.29374365E-6	8.96665392E-5
1.45000000E+1	4.46448719E-9	5.59004803E-8	3.99799932E-6	6.94350800E-5
1.50000000E+1	6.73545828E-8	5.59125770E-8	3.95086916E-6	6.94501056E-5
1.55000000E+1	6.10434794E-9	4.82516347E-8	3.73768992E-6	5.99342993E-5
1.60000000E+1	5.22846444E-9	4.52619568E-8	3.78557062E-6	5.62207619E-5
1.65000000E+1	6.38625182E-9	5.99850594E-8	3.70836525E-6	7.45086157E-5
1.70000000E+1	4.44555979E-9	4.46742054E-8	3.66678528E-6	5.54907045E-5
1.75000000E+1	4.25901611E-9	4.58469471E-8	3.27264551E-6	5.69473898E-5
1.80000000E+1	4.76519596E-9	5.32710238E-8	3.10616892E-6	6.61689807E-5
