0.00000000E+0	9.92745252E-1	1.21779892E-1	-1.27919843E-1
1.00000000E-3	1.11393413E+0	9.36880729E-2	-1.25331465E-1
2.00000000E-3	1.23391537E+0	6.75870534E-4	-1.22235407E-1
3.00000000E-3	1.35281239E+0	1.63027906E-1	-1.19034690E-1
4.00000000E-3	1.47049241E+0	5.68311690E-2	-1.16301037E-1
5.00000000E-3	1.58663358E+0	1.28434491E-1	-1.13839188E-1
6.00000000E-3	1.70097345E+0	8.17712374E-2	-1.12017794E-1
7.00000000E-3	1.81390414E+0	8.67142906E-2	-1.11249247E-1
8.00000000E-3	1.92515225E+0	2.28443410E-2	-1.11271116E-1
9.00000000E-3	2.03405070E+0	3.66447725E-2	-1.12483296E-1
1.00000000E-2	2.14144311E+0	1.45431850E-1	-1.14464022E-1
1.10000000E-2	2.24667488E+0	3.91537711E-2	-1.17203924E-1
1.20000000E-2	2.34919298E+0	9.14260292E-2	-1.20440569E-1
1.30000000E-2	2.44984727E+0	1.41369061E-1	-1.23577240E-1
1.40000000E-2	2.54805503E+0	1.50465631E-1	-1.26328076E-1
1.50000000E-2	2.64370846E+0	2.15483035E-1	-1.28727442E-1
1.60000000E-2	2.73657791E+0	2.69643746E-1	-1.30522281E-1
1.70000000E-2	2.82677742E+0	1.60121981E-1	-1.31387677E-1
1.80000000E-2	2.91432261E+0	2.19894645E-1	-1.31283017E-1
1.90000000E-2	2.99885886E+0	2.08470277E-1	-1.30150504E-1
2.00000000E-2	3.08066736E+0	2.11020005E-1	-1.28277561E-1
2.10000000E-2	3.15914352E+0	2.42119554E-1	-1.25690745E-1
2.20000000E-2	3.23479352E+0	2.02118854E-1	-1.22493152E-1
2.30000000E-2	3.30699714E+0	3.40994024E-1	-1.19347108E-1
2.40000000E-2	3.37599340E+0	2.82548399E-1	-1.16574403E-1
2.50000000E-2	3.44189947E+0	1.78264975E-1	-1.14162540E-1
2.60000000E-2	3.50414669E+0	1.55846303E-1	-1.12323963E-1
2.70000000E-2	3.56311001E+0	2.08556262E-1	-1.11469501E-1
2.80000000E-2	3.61809577E+0	3.15061176E-1	-1.11483560E-1
2.90000000E-2	3.66987418E+0	2.59670128E-1	-1.12694177E-1
3.00000000E-2	3.71813123E+0	1.68130504E-1	-1.14774878E-1
3.10000000E-2	3.76287628E+0	2.27871848E-1	-1.17481975E-1
3.20000000E-2	3.80340319E+0	1.65003896E-1	-1.20618647E-1
3.30000000E-2	3.84041342E+0	1.20276067E-1	-1.23803743E-1
3.40000000E-2	3.87361639E+0	2.31709765E-1	-1.26574886E-1
3.50000000E-2	3.90318864E+0	2.42202322E-1	-1.28960193E-1
3.60000000E-2	3.92862243E+0	2.17523106E-1	-1.30744097E-1
3.70000000E-2	3.95048174E+0	1.96750570E-1	-1.31584500E-1
3.80000000E-2	3.96799324E+0	1.98416980E-1	-1.31459533E-1
3.90000000E-2	3.98194746E+0	2.47073506E-1	-1.30317647E-1
4.00000000E-2	3.99183664E+0	2.84230543E-1	-1.28372849E-1
4.10000000E-2	3.99789356E+0	2.42643211E-1	-1.25820398E-1
4.20000000E-2	3.99990577E+0	3.19371091E-1	-1.22633740E-1
4.30000000E-2	3.99797168E+0	3.36609001E-1	-1.19473637E-1
4.40000000E-2	3.99211160E+0	3.01355944E-1	-1.16669690E-1
4.50000000E-2	3.98237552E+0	3.11138809E-1	-1.14190657E-1
4.60000000E-2	3.96859316E+0	3.03146018E-1	-1.12363015E-1
4.70000000E-2	3.95098167E+0	2.48613314E-1	-1.11541357E-1
4.80000000E-2	3.92941763E+0	1.94088282E-1	-1.11596030E-1
4.90000000E-2	3.90405726E+0	3.17567014E-1	-1.12739478E-1
5.00000000E-2	3.87478028E+0	2.37832988E-1	-1.14735826E-1
5.10000000E-2	3.84180384E+0	1.21517260E-2	-1.17525714E-1
5.20000000E-2	3.80474205E+0	2.38896083E-1	-1.20651450E-1
5.30000000E-2	3.76407142E+0	1.38727074E-1	-1.23841233E-1
5.40000000E-2	3.71990597E+0	3.03733803E-1	-1.26531147E-1
5.50000000E-2	3.67184265E+0	2.25964806E-1	-1.28943010E-1
5.60000000E-2	3.61997206E+0	1.22497348E-1	-1.30773777E-1
5.70000000E-2	3.56484882E+0	1.38502040E-1	-1.31520454E-1
5.80000000E-2	3.50631981E+0	1.38925540E-1	-1.31422043E-1
5.90000000E-2	3.44413821E+0	2.02539395E-1	-1.30266098E-1
6.00000000E-2	3.37834774E+0	3.34278174E-1	-1.28275999E-1
6.10000000E-2	3.30959832E+0	2.43668674E-1	-1.25682934E-1
6.20000000E-2	3.23724942E+0	1.88752941E-1	-1.22500962E-1
6.30000000E-2	3.16184157E+0	2.40470142E-1	-1.19345546E-1
6.40000000E-2	3.08337947E+0	1.67270650E-1	-1.16546285E-1
6.50000000E-2	3.00188967E+0	2.65873119E-1	-1.14095370E-1
6.60000000E-2	2.91731749E+0	1.96364337E-1	-1.12183375E-1
6.70000000E-2	2.82996446E+0	1.82201303E-1	-1.11410142E-1
6.80000000E-2	2.73976964E+0	9.90109478E-2	-1.11453880E-1
6.90000000E-2	2.64672053E+0	6.25542050E-2	-1.12580145E-1
7.00000000E-2	2.55118427E+0	-2.43864363E-2	-1.14638976E-1
7.10000000E-2	2.45307806E+0	1.21273263E-1	-1.17282028E-1
7.20000000E-2	2.35269716E+0	7.84181602E-2	-1.20434320E-1
7.30000000E-2	2.25018532E+0	1.18783133E-1	-1.23583488E-1
7.40000000E-2	2.14487074E+0	2.09574956E-2	-1.26345259E-1
