0,00000000E+0	6,72543380E-5	1,69988540E-8	3,09116051E-7	5,53693574E-6
1,00006400E+0	1,27413250E-9	5,33937648E-9	1,09935993E-8	1,73916338E-6
2,00012801E+0	8,82027092E-10	9,05818468E-9	1,15867336E-8	2,95046868E-6
3,00019201E+0	8,74611249E-10	6,24749778E-9	1,05628663E-8	2,03496034E-6
4,00025602E+0	9,84727385E-10	2,69930071E-9	1,40764059E-8	8,79227184E-7
5,00032002E+0	8,84441757E-10	3,79124580E-9	1,08340140E-8	1,23489997E-6
6,00038402E+0	1,20041991E-9	2,66737392E-9	1,09623188E-8	8,68827862E-7
7,00044803E+0	1,31575528E-9	3,55407960E-9	1,31497294E-8	1,15764923E-6
8,00051203E+0	9,09082006E-10	3,33567932E-9	1,27533127E-8	1,08651101E-6
9,00057604E+0	9,88918429E-10	2,69378252E-9	8,72879930E-9	8,77429777E-7
1,00006400E+1	9,83477183E-10	2,75094227E-9	1,07335078E-8	8,96048082E-7
1,10007040E+1	8,74910558E-10	2,05149674E-9	9,59232707E-9	6,68221846E-7
1,20007680E+1	9,76909267E-10	2,07910484E-9	9,10088288E-9	6,77214469E-7
1,30008321E+1	9,39409169E-10	2,21502059E-9	1,15447832E-8	7,21485499E-7
1,40008961E+1	8,77070842E-10	2,73172969E-9	1,02416963E-8	8,89790082E-7
1,50009601E+1	9,06819771E-10	3,20742223E-9	9,14895902E-9	1,04473459E-6
1,60010241E+1	8,33358197E-10	1,88418836E-9	9,28812487E-9	6,13725481E-7
1,70010881E+1	1,45667068E-9	1,74770293E-9	1,02434393E-8	5,69268894E-7
1,80011521E+1	8,73459009E-10	2,25439086E-9	8,37859463E-9	7,34309340E-7
1,90012161E+1	8,79136477E-10	1,98289967E-9	1,12747516E-8	6,45878130E-7
2,00012801E+1	9,81663486E-10	1,82756642E-9	1,03600326E-8	5,95282352E-7
2,10013441E+1	8,33380203E-10	2,03931694E-9	1,14951371E-8	6,64254592E-7
2,20014081E+1	1,18973077E-9	1,49242407E-9	1,03902359E-8	4,86118425E-7
2,30014721E+1	9,33579068E-10	1,48324032E-9	9,39184237E-9	4,83127057E-7
2,40015361E+1	1,21386202E-9	2,18384011E-9	9,70808821E-9	7,11329264E-7
2,50016001E+1	1,29694289E-9	1,54107522E-9	8,87150671E-9	5,01965276E-7
2,60016641E+1	1,34863517E-9	1,99832211E-9	1,25554492E-8	6,50901588E-7
2,70017281E+1	1,01158002E-9	1,95125959E-9	8,47742747E-9	6,35572195E-7
2,80017921E+1	9,44949307E-10	1,59952186E-9	1,11635467E-8	5,21002753E-7
2,90018561E+1	9,41516574E-10	1,66337975E-9	9,13686171E-9	5,41802804E-7
3,00019201E+1	8,84559708E-10	1,61566822E-9	1,01509436E-8	5,26262012E-7
3,10019841E+1	8,84649882E-10	1,91377180E-9	9,80733218E-9	6,23361520E-7
3,20020481E+1	9,94338853E-10	2,02198291E-9	8,94561764E-9	6,58608480E-7
3,30021121E+1	9,46997490E-10	1,46371335E-9	9,63687312E-9	4,76766655E-7
3,40021761E+1	9,20281191E-10	1,57343112E-9	1,00629937E-8	5,12504370E-7
3,50022401E+1	1,22242342E-9	1,56277024E-9	1,60732709E-8	5,09031866E-7
3,60023041E+1	7,89601723E-10	1,88591796E-9	1,06714710E-8	6,14288853E-7
3,70023682E+1	9,54871940E-10	2,05903773E-9	9,46796473E-9	6,70678129E-7
3,80024322E+1	1,00039669E-9	2,00579007E-9	8,34320881E-9	6,53334084E-7
3,90024962E+1	8,47004066E-10	1,55460917E-9	9,80582458E-9	5,06373610E-7
4,00025602E+1	9,96804049E-10	1,23351209E-9	9,10252421E-9	4,01784565E-7
4,10026242E+1	9,76875427E-10	1,51386977E-9	1,25008441E-8	4,93103807E-7
4,20026882E+1	9,98160895E-10	2,10539063E-9	1,43329024E-8	6,85776382E-7
4,30027522E+1	1,12675883E-9	1,78741857E-9	1,06344548E-8	5,82205233E-7
4,40028162E+1	1,30429642E-9	1,45222748E-9	1,04689428E-8	4,73025429E-7
4,50028802E+1	1,18668517E-9	1,18163343E-9	1,01951708E-8	3,84886439E-7
4,60029442E+1	8,64003432E-10	1,41547286E-9	1,06468928E-8	4,61053565E-7
4,70030082E+1	9,08123345E-10	1,44226556E-9	9,20243423E-9	4,69780592E-7
4,80030722E+1	1,11849654E-9	1,99603107E-9	9,50032274E-9	6,50155342E-7
4,90031362E+1	9,64083342E-10	2,06817957E-9	1,31234278E-8	6,73655846E-7
5,00032002E+1	1,21195390E-9	1,90282766E-8	3,34981417E-8	6,19796750E-6
5,10032642E+1	9,58835063E-10	1,22239452E-9	9,51690893E-9	3,98163304E-7
5,20033282E+1	8,85418367E-10	1,46038784E-9	1,38655915E-8	4,75683456E-7
5,30033922E+1	1,01484114E-9	1,33120427E-9	8,69492656E-9	4,33605258E-7
5,40034562E+1	9,97158718E-10	1,42908785E-9	1,07350854E-8	4,65488295E-7
5,50035202E+1	8,26166998E-10	1,22187106E-9	9,22356123E-9	3,97992800E-7
5,60035842E+1	1,04368709E-9	1,33098047E-9	1,07325346E-8	4,33532360E-7
5,70036482E+1	9,60017190E-10	2,08086570E-9	9,90607194E-9	6,77788024E-7
5,80037122E+1	9,01212577E-10	1,87253258E-9	1,07733676E-8	6,09928912E-7
5,90037762E+1	1,02466752E-9	1,27185411E-9	1,01350503E-8	4,14273483E-7
6,00038402E+1	1,10986898E-9	1,30148133E-9	1,12406725E-8	4,23923783E-7
6,10039042E+1	1,13850755E-9	1,48184168E-9	1,04937737E-8	4,82671486E-7
6,20039683E+1	1,09090810E-9	1,31300047E-9	1,18690867E-8	4,27675843E-7
6,30040323E+1	7,81103643E-10	1,39752702E-9	9,36724396E-9	4,55208174E-7
6,40040963E+1	1,26456873E-9	1,33001689E-9	8,25742434E-9	4,33218500E-7
6,50041603E+1	1,30876282E-9	1,19367066E-9	8,91231080E-9	3,88807253E-7
6,60042243E+1	9,60409637E-10	1,19701624E-9	9,19057950E-9	3,89896987E-7
6,70042883E+1	9,61580997E-10	1,29371580E-9	1,44683288E-8	4,21394362E-7
6,80043523E+1	8,66708578E-10	1,42663917E-9	9,11068773E-9	4,64690703E-7
6,90044163E+1	8,82471361E-10	1,54045205E-9	1,01735772E-8	5,01762295E-7
7,00044803E+1	1,33089731E-9	1,46446857E-9	1,15690678E-8	4,77012648E-7
7,10045443E+1	1,00075253E-9	1,38487949E-9	9,92074504E-9	4,51088570E-7
7,20046083E+1	9,20028375E-10	1,44747921E-9	9,05637317E-9	4,71478805E-7
7,30046723E+1	1,55929047E-9	1,19297212E-9	9,92843122E-9	3,88579721E-7
7,40047363E+1	9,71101010E-10	1,56332997E-9	1,31302043E-8	5,09214185E-7
7,50048003E+1	1,04233269E-9	1,26658640E-9	1,03350959E-8	4,12557662E-7
7,60048643E+1	8,61867676E-10	1,57879920E-9	1,05302074E-8	5,14252886E-7
7,70049283E+1	1,27023627E-9	1,38299203E-9	9,29842935E-9	4,50473779E-7
7,80049923E+1	8,48752389E-10	1,71125328E-9	9,29734246E-9	5,57396364E-7
7,90050563E+1	9,66249507E-10	1,89156298E-9	1,14530860E-8	6,16127573E-7
8,00051203E+1	8,58276787E-10	1,32702916E-9	1,03821925E-8	4,32245324E-7
8,10051843E+1	7,62669054E-10	1,18026193E-9	1,02638793E-8	3,84439708E-7
8,20052483E+1	1,18271466E-9	1,32640864E-9	9,35732835E-9	4,32043207E-7
8,30053123E+1	8,10654501E-10	1,24997931E-9	1,00056580E-8	4,07148333E-7
8,40053763E+1	1,15628552E-9	1,76251110E-9	8,92845548E-9	5,74092271E-7
8,50054403E+1	1,15581439E-9	1,73015087E-9	1,12476876E-8	5,63551765E-7
8,60055044E+1	7,21642039E-10	1,38240466E-9	1,01853973E-8	4,50282457E-7
8,70055684E+1	1,30599402E-9	1,72468128E-9	8,86293922E-9	5,61770188E-7
8,80056324E+1	1,18253455E-9	1,09077845E-9	7,93704955E-9	3,55292784E-7
8,90056964E+1	1,20657509E-9	1,27550682E-9	1,03850588E-8	4,15463258E-7
9,00057604E+1	1,10011977E-9	1,51687360E-9	1,11128164E-8	4,94082225E-7
9,10058244E+1	8,99888658E-10	1,11069289E-9	1,18818279E-8	3,61779397E-7
9,20058884E+1	8,94835586E-10	1,17926364E-9	1,19573157E-8	3,84114539E-7
9,30059524E+1	1,06866489E-9	1,37942286E-9	1,02916438E-8	4,49311214E-7
9,40060164E+1	9,11857584E-10	1,13849898E-9	1,06859057E-8	3,70836509E-7
9,50060804E+1	1,06351835E-9	1,46210830E-9	1,29575514E-8	4,76243849E-7
9,60061444E+1	7,72621895E-10	1,49157115E-9	8,28287274E-9	4,85840609E-7
9,70062084E+1	8,68824388E-10	1,71218650E-9	1,21018712E-8	5,57700338E-7
9,80062724E+1	9,48159503E-10	1,19278891E-9	1,08092654E-8	3,88520046E-7
9,90063364E+1	9,27998609E-10	1,18934404E-9	1,09092863E-8	3,87397969E-7
1,00006400E+2	1,11516772E-9	1,10524160E-9	7,18360891E-8	3,60003780E-7
1,01006464E+2	9,07120876E-10	1,08273426E-9	1,14582108E-8	3,52672598E-7
1,02006528E+2	8,83178488E-10	1,04257796E-9	1,29394389E-8	3,39592726E-7
1,03006592E+2	9,28277299E-10	1,10241752E-9	9,69164858E-9	3,59083911E-7
1,04006656E+2	1,09960054E-9	1,40103408E-9	8,77992065E-9	4,56350506E-7
1,05006720E+2	7,97623441E-10	1,25686643E-9	9,55769654E-9	4,09391635E-7
1,06006784E+2	1,42613342E-9	1,40775382E-9	1,17403779E-8	4,58539289E-7
1,07006848E+2	1,20074472E-9	1,13149017E-9	1,14635795E-8	3,68553572E-7
1,08006912E+2	7,58739439E-10	1,32987203E-9	1,14252938E-8	4,33171314E-7
1,09006976E+2	9,08142283E-10	1,26444538E-9	9,38621583E-9	4,11860282E-7
1,10007040E+2	1,80613463E-9	1,22927454E-9	1,12737258E-8	4,00404293E-7
1,11007104E+2	8,85555132E-10	1,28108957E-9	1,01319018E-8	4,17281696E-7
1,12007168E+2	1,40239956E-9	1,08400746E-9	9,16883490E-9	3,53087309E-7
1,13007232E+2	1,00400988E-9	1,37917662E-9	9,72045892E-9	4,49231008E-7
1,14007296E+2	8,52057909E-10	1,45979453E-9	9,53097791E-9	4,75490199E-7
1,15007360E+2	1,38478805E-9	1,09686873E-9	1,21904640E-8	3,57276536E-7
1,16007424E+2	8,19235304E-10	1,23415036E-9	1,41589685E-8	4,01992464E-7
1,17007488E+2	9,44090672E-10	1,93322336E-9	1,37150048E-8	6,29697359E-7
1,18007552E+2	8,97077027E-10	1,26698055E-9	1,11772412E-8	4,12686046E-7
1,19007616E+2	8,76981027E-10	1,35544998E-9	1,03832316E-8	4,41502671E-7
1,20007680E+2	9,15769779E-10	1,22701243E-9	1,13839273E-8	3,99667469E-7
1,21007744E+2	1,00874912E-9	1,17854300E-9	9,79982280E-9	3,83879809E-7
1,22007808E+2	1,01413367E-9	1,47696410E-9	9,36755152E-9	4,81082743E-7
1,23007873E+2	8,39611383E-10	1,14648992E-9	1,11083732E-8	3,73439350E-7
1,24007937E+2	8,61813004E-10	1,07345484E-9	9,30447197E-9	3,49650068E-7
1,25008001E+2	9,49950152E-10	1,00607098E-9	1,32922707E-8	3,27701523E-7
1,26008065E+2	9,37193288E-10	1,01558832E-9	8,16807630E-9	3,30801551E-7
1,27008129E+2	8,18857154E-10	1,22014340E-9	1,63845390E-8	3,97430061E-7
1,28008193E+2	1,03388961E-9	1,31868928E-9	1,07610245E-8	4,29528826E-7
1,29008257E+2	1,32281214E-9	1,11995056E-9	1,10867052E-8	3,64794844E-7
1,30008321E+2	1,02648675E-9	1,09498544E-9	9,63066243E-9	3,56663101E-7
1,31008385E+2	9,35317769E-10	1,09254750E-9	1,66373689E-8	3,55869005E-7
1,32008449E+2	9,84235935E-10	1,06689267E-9	1,28913411E-8	3,47512611E-7
1,33008513E+2	9,44614442E-10	1,66432854E-9	2,08624595E-8	5,42111849E-7
1,34008577E+2	1,17731625E-9	1,09008462E-9	8,30412101E-9	3,55066789E-7
1,35008641E+2	1,05935258E-9	9,97758563E-10	8,81447681E-9	3,24993969E-7
1,36008705E+2	9,15909794E-10	1,48007108E-9	1,09206324E-8	4,82094759E-7
1,37008769E+2	8,11271094E-10	1,31267133E-9	1,05933376E-8	4,27568634E-7
1,38008833E+2	1,23700401E-9	1,70350723E-9	1,25017420E-8	5,54873289E-7
1,39008897E+2	1,84209363E-9	1,29551656E-9	1,22139895E-8	4,21980912E-7
1,40008961E+2	1,30104117E-9	1,20685702E-9	8,26996903E-9	3,93102368E-7
1,41009025E+2	9,12451217E-10	1,52486846E-9	8,87684350E-9	4,96686344E-7
1,42009089E+2	9,72801335E-10	1,44686748E-9	9,49502709E-9	4,71279547E-7
1,43009153E+2	1,13469620E-9	8,58202520E-10	9,94952382E-9	2,79537208E-7
1,44009217E+2	1,10123144E-9	1,54612086E-9	1,00733751E-8	5,03608762E-7
1,45009281E+2	1,54723553E-9	1,04431898E-9	9,58348891E-9	3,40159816E-7
1,46009345E+2	1,25911240E-9	1,04724688E-9	1,06113831E-8	3,41113503E-7
1,47009409E+2	1,20583541E-9	1,10791323E-9	1,03881227E-8	3,60873995E-7
1,48009473E+2	1,04283680E-9	1,12136016E-9	8,40410933E-9	3,65253982E-7
1,49009537E+2	8,50304253E-10	1,16822537E-9	9,23997219E-9	3,80519110E-7
1,50009601E+2	9,58589833E-10	1,96369751E-8	1,83184875E-8	6,39623524E-6
1,51009665E+2	1,45133998E-9	1,60455144E-9	9,76102167E-9	5,22641007E-7
1,52009729E+2	8,13286738E-10	1,08501734E-9	1,19740831E-8	3,53416252E-7
1,53009793E+2	1,18593216E-9	1,20491178E-9	9,45883981E-9	3,92468756E-7
1,54009857E+2	8,79656465E-10	1,39477104E-9	1,00154052E-8	4,54310485E-7
1,55009921E+2	1,21612391E-9	1,24170811E-9	8,33716830E-9	4,04454206E-7
1,56009985E+2	1,05911746E-9	1,18160744E-9	1,20561550E-8	3,84877972E-7
1,57010049E+2	9,69900236E-10	1,26854633E-9	1,16729753E-8	4,13196058E-7
1,58010113E+2	9,88783815E-10	1,20396713E-9	1,00963572E-8	3,92161062E-7
1,59010177E+2	7,82691801E-10	1,21543097E-9	1,01623543E-8	3,95895108E-7
1,60010241E+2	8,29076178E-10	1,06197627E-9	8,90931489E-9	3,45911220E-7
1,61010305E+2	8,15188875E-10	1,06039863E-9	1,10340918E-8	3,45397345E-7
1,62010369E+2	1,13539040E-9	1,63441188E-9	1,07491946E-8	5,32367271E-7
1,63010433E+2	1,26807758E-9	9,86761953E-10	9,31584503E-9	3,21412109E-7
1,64010497E+2	1,11526663E-9	1,25155950E-9	1,22922423E-8	4,07663042E-7
1,65010561E+2	1,30603421E-9	1,20949615E-9	1,05179800E-8	3,93961995E-7
1,66010625E+2	1,46049271E-9	1,12472401E-9	1,18060985E-8	3,66349670E-7
