0,00000000E+0	6,72419023E-5	2,68198599E-5	4,03605334E-5	1,31103061E-4
1,00006400E+0	1,13834117E-9	1,66750557E-5	1,37233104E-6	8,15123890E-5
2,00012801E+0	8,56343555E-10	1,16104511E-5	1,05425648E-6	5,67551688E-5
3,00019201E+0	9,20067646E-10	7,67773050E-6	1,11191596E-6	3,75309183E-5
4,00025602E+0	1,25380969E-9	4,49655985E-6	1,19379790E-6	2,19804564E-5
5,00032002E+0	9,92452282E-10	2,09144767E-6	9,30113624E-7	1,02235878E-5
6,00038402E+0	8,67813070E-10	2,34599275E-6	1,11390688E-6	1,14678761E-5
7,00044803E+0	1,05244629E-9	1,83188244E-6	1,07282038E-6	8,95475950E-6
8,00051203E+0	1,84556660E-9	1,67757877E-6	1,04491918E-6	8,20047952E-6
9,00057604E+0	9,55493000E-10	1,49037370E-6	1,20334300E-6	7,28536820E-6
1,00006400E+1	1,27693685E-9	1,25966519E-6	1,01284318E-6	6,15759975E-6
1,10007040E+1	1,46069035E-9	1,13743595E-6	1,23785230E-6	5,56010866E-6
1,20007680E+1	1,24847207E-9	9,06323416E-7	9,76229476E-7	4,43036521E-6
1,30008321E+1	8,28442867E-10	8,00959209E-7	1,04053634E-6	3,91531516E-6
1,40008961E+1	7,79397313E-10	8,91094647E-7	1,22901184E-6	4,35592268E-6
1,50009601E+1	8,24569381E-10	9,16911005E-7	1,21528365E-6	4,48212034E-6
1,60010241E+1	1,00364146E-9	8,42636813E-7	9,62701973E-7	4,11904708E-6
1,70010881E+1	9,88123665E-10	6,32280128E-7	1,34721246E-6	3,09076411E-6
1,80011521E+1	9,92073383E-10	5,83377222E-7	1,43859708E-6	2,85171287E-6
1,90012161E+1	9,81529283E-10	6,85497522E-7	1,07513360E-6	3,35090578E-6
2,00012801E+1	8,06166842E-10	6,95535313E-7	1,09984510E-6	3,39997334E-6
2,10013441E+1	1,16683780E-9	5,91964716E-7	9,10498727E-7	2,89369097E-6
2,20014081E+1	1,14353567E-9	5,13698121E-7	9,09503468E-7	2,51110171E-6
2,30014721E+1	1,02830315E-9	5,08722608E-7	9,51599820E-7	2,48678000E-6
2,40015361E+1	7,89213881E-10	4,95258867E-7	8,47621302E-7	2,42096543E-6
2,50016001E+1	1,06531059E-9	4,62996282E-7	1,13983583E-6	2,26325679E-6
2,60016641E+1	1,09268127E-9	5,27526773E-7	9,89549349E-7	2,57870008E-6
2,70017281E+1	9,06972367E-10	5,23724633E-7	1,38275171E-6	2,56011414E-6
2,80017921E+1	1,06362048E-9	4,82633722E-7	1,10599594E-6	2,35925015E-6
2,90018561E+1	9,11773215E-10	3,87371701E-7	1,02198878E-6	1,89358244E-6
3,00019201E+1	1,42969632E-9	3,88247460E-7	1,26985595E-6	1,89786340E-6
3,10019841E+1	8,55812740E-10	4,22020823E-7	1,09923542E-6	2,06295715E-6
3,20020481E+1	9,49143018E-10	5,88522132E-7	9,12184260E-7	2,87686264E-6
3,30021121E+1	8,03960026E-10	9,28813987E-7	1,00502117E-6	4,54030548E-6
3,40021761E+1	1,54808927E-9	3,98854302E-7	9,32558742E-7	1,94971265E-6
3,50022401E+1	9,52377824E-10	3,63514805E-7	1,31708929E-6	1,77696319E-6
3,60023041E+1	1,17692565E-9	3,26591598E-7	1,16464597E-6	1,59647211E-6
3,70023682E+1	1,17333681E-9	3,38312746E-7	1,07372724E-6	1,65376839E-6
3,80024322E+1	9,10324566E-10	3,26321112E-7	1,28278231E-6	1,59514989E-6
3,90024962E+1	1,15474951E-9	3,31845080E-7	1,18484512E-6	1,62215261E-6
4,00025602E+1	8,59690901E-10	3,10400705E-7	9,58237310E-7	1,51732644E-6
4,10026242E+1	8,36736533E-10	3,08260984E-7	1,02707223E-6	1,50686688E-6
4,20026882E+1	7,83359902E-10	3,22734355E-7	1,07977255E-6	1,57761681E-6
4,30027522E+1	8,18571582E-10	3,30098157E-7	1,39687592E-6	1,61361316E-6
4,40028162E+1	1,20478825E-9	3,26193931E-7	9,23287687E-7	1,59452820E-6
4,50028802E+1	8,26554846E-10	3,23111579E-7	1,08122984E-6	1,57946079E-6
4,60029442E+1	1,25752421E-9	3,32948766E-7	1,03829747E-6	1,62754774E-6
4,70030082E+1	1,06871887E-9	3,74609352E-7	9,94550974E-7	1,83119647E-6
4,80030722E+1	1,13833534E-9	4,43893532E-7	9,02805990E-7	2,16987714E-6
4,90031362E+1	1,07828537E-9	7,89514358E-7	9,77388762E-7	3,85936950E-6
5,00032002E+1	9,71457155E-10	5,02948685E-5	3,36030242E-6	2,45855543E-4
5,10032642E+1	9,95045962E-10	7,29599060E-7	8,70481525E-7	3,56648657E-6
5,20033282E+1	1,13289801E-9	4,51038867E-7	8,48124247E-7	2,20480556E-6
5,30033922E+1	9,22124357E-10	3,34364474E-7	9,54556387E-7	1,63446813E-6
5,40034562E+1	1,05425719E-9	2,93663706E-7	1,00200633E-6	1,43551126E-6
