1, 4719048.571866239
1.480901986834108, 3018452.643357505
2.225196770956025, 2185861.5034246743
3.3925504585577837, 1469318.3517738616
5.810460140821867, 1064030.7471729561
11.018063301098215, 663899.6288795543
30.4937282938726, 468985.0833363984
100.48593159311137, 356911.5865966975
303.4626619908154, 339623.16473686835
985.5625907937035, 307518.0555583554
3343.570819334578, 252125.77760628107
9807.96590297292, 191875.20990478364
15620.114408932779, 149693.22892245505
23814.534962668786, 122729.44974220228
43863.700057795366, 74699.09906451407
84394.81965653988, 40158.13958121159
155445.78391512454, 21059.600810189884
294763.48611926264, 11321.614309294348
430213.674545086, 8198.730872842598
646437.1632490039, 5791.6623453187085
839867.0173877894, 4518.419225337032
