10,141102975867962; 3,4358645616042736e-9
12,513047211803048; 3,365325118250564e-9
15,990202193918776; 3,228561094321127e-9
21,76347268709872; 3,0973550469865746e-9
28,802623580323644; 2,9408201705870665e-9
37,5881291110457; 2,7921962915248787e-9
53,730777345405244; 2,596655972934883e-9
73,64443920873364; 2,389892566231053e-9
98,83915095547256; 2,2691115993131604e-9
120,26013965754655; 2,245697995539781e-9
263,5678870242539; 2,1768967843509877e-9
527,3628509056508; 2,1768967843509877e-9
910,8189310229653; 2,1544346900318956e-9
2038,5934702455154; 2,08842950304961e-9
5512,889788770673; 2,003557458746652e-9
7044,824566160252; 1,9421746814890362e-9
9723,65663754599; 1,9023011886689536e-9
