201.6891892;0.000315457
442.9054054;0.000315457
451.0119149;0.000709779
457.0882002;0.001892744
462.1509719;0.00307571
466.1986316;0.004652997
471.2566076;0.007018927
474.2875565;0.009384858
477.3209033;0.011159306
479.339138;0.013328076
482.3684884;0.016088328
485.3962401;0.019242902
488.4207946;0.02318612
490.4318356;0.027129338
493.4547915;0.031466877
494.9614737;0.034818612
497.4784722;0.038958991
498.4759997;0.042902208
500.4870407;0.046845426
501.4861668;0.050394322
502.4868915;0.053548896
503.4892148;0.056309148
504.4883409;0.059858044
505.487467;0.06340694
506.4833959;0.067744479
508.4944369;0.071687697
509.4887672;0.076419558
510.4862947;0.080362776
511.4774277;0.085883281
512.471758;0.090615142
513.4644897;0.095741325
513.4453065;0.100473186
514.4396368;0.105205047
515.4339671;0.109936909
516.429896;0.114274448
516.4123114;0.118611987
517.4066417;0.123343849
518.3961761;0.129258675
518.3737957;0.13477918
519.3617316;0.141088328
520.3544633;0.146214511
521.3408006;0.152917981
521.3136243;0.159621451
522.2967644;0.167113565
523.2847003;0.173422713
524.2678404;0.180914826
525.2493819;0.188801262
526.2245289;0.198264984
527.2124648;0.204574132
528.2099923;0.20851735
529.2091184;0.212066246
530.2146389;0.214037855
531.2185608;0.216403785
532.2208841;0.219164038
534.2367209;0.22192429
536.2573536;0.223501577
539.2930983;0.224684543
542.3352374;0.224290221
545.3805738;0.223107256
547.4155938;0.221135647
549.4506139;0.219164038
551.4904297;0.216009464
552.5151334;0.213249211
553.5398372;0.210488959
555.5812516;0.206940063
556.6139483;0.202208202
557.6466451;0.197476341
558.674546;0.193927445
559.7024469;0.190378549
560.7351437;0.185646688
561.7710376;0.180126183
562.3073685;0.17283123
563.3488575;0.165930599
564.3855508;0.160212934
564.9154873;0.154495268
565.9545784;0.14818612
566.9904723;0.142665615
568.0391551;0.133990536
569.0814434;0.126892744
569.1102183;0.119794953
570.1525066;0.112697161
571.202788;0.10362776
573.26978;0.093769716
575.3367721;0.083911672
577.4021656;0.07444795
579.4755521;0.063012618
580.5098474;0.057886435
581.5409455;0.053548896
583.5839586;0.049605678
584.6182539;0.044479495
586.1545102;0.040536278
587.6923651;0.036198738
589.7385753;0.031466877
592.7998977;0.026340694
593.8309958;0.022003155
596.8875224;0.018059937
599.9424503;0.014511041
601.979069;0.01214511
604.0172862;0.009384858
607.0674184;0.007018927
611.1318633;0.004455836
614.177999;0.00307571
618.2368488;0.001892744
623.3108108;0.000315457
628.379977;-7.88644E-05
633.4475445;-7.88644E-05
904.0540541;0.000315457
