205.7432432;0.000315457
377.027027;0.000315457
381.0762853;0.001498423
384.1104314;0.00307571
387.1429789;0.005047319
390.1707307;0.008201893
392.1897647;0.010173502
393.7004433;0.012539432
396.2230369;0.015299685
397.7305184;0.018454259
399.241197;0.020820189
401.2554352;0.023974763
402.7597195;0.027917981
404.2656024;0.031466877
406.2742455;0.036001577
408.2796914;0.041324921
410.284338;0.046845426
412.7909455;0.053548896
414.7907963;0.060252366
417.2942067;0.067744479
419.797617;0.075236593
422.2986295;0.083320189
424.7980433;0.091798107
427.2990558;0.099881703
429.8016668;0.107570978
431.2979581;0.113485804
433.3026047;0.119006309
434.8004945;0.124526814
436.8043418;0.130244479
438.8065905;0.136356467
441.3123988;0.143257098
443.3178447;0.148580442
445.3256885;0.153312303
447.3351309;0.157649842
449.3461719;0.16159306
451.3588115;0.165141956
453.3730497;0.16829653
456.3992028;0.171845426
460.4388695;0.175394322
466.5135561;0.176971609
472.6034295;0.174802839
475.6575582;0.171451104
478.7156833;0.167113565
481.2686504;0.162381703
483.8256139;0.156664038
486.8973271;0.148974763
489.4654809;0.140496845
492.032036;0.132413249
494.0926336;0.124132492
497.1715406;0.11466877
499.7500853;0.10362776
502.8353866;0.092586751
505.405139;0.083714511
507.9788878;0.073856467
510.5502387;0.064589905
513.6291457;0.055126183
516.7064541;0.046056782
519.7789667;0.038170347
522.848282;0.031072555
525.9151995;0.024566246
528.9773212;0.019242902
532.0370449;0.014511041
535.6019268;0.010173502
538.6552562;0.007018927
541.1978323;0.004850158
545.7682347;0.002484227
551.8573088;0.000512618
560.472973;0.000315457
897.972973;0.000315457
